"Table 13. Life table for the non-Hispanic white population: United States, 2017",,,,,,
"Age (years)","Probability of dying between ages x and x + 1","Number surviving to age x","Number dying between ages x and x + 1","Person-years lived between ages x and x + 1","Total number of person-years lived above age x","Expectation of life at age x"
,qx,lx,dx,Lx,Tx,ex
58–59,0.007880663499236107,89485.4765625,705.2049560546875,89132.875,2221431.5,24.824491500854492
59–60,0.008433817885816097,88780.2734375,748.7566528320313,88405.890625,2132298.75,24.01770782470703
60–61,0.00903713796287775,88031.515625,795.552978515625,87633.734375,2043892.875,23.217741012573242
61–62,0.009681745432317257,87235.9609375,844.5963745117188,86813.6640625,1956259.125,22.424917221069336
62–63,0.010351975448429585,86391.3671875,894.3212890625,85944.203125,1869445.375,21.63926124572754
63–64,0.011038616299629211,85497.046875,943.7691040039063,85025.1640625,1783501.25,20.860383987426758
64–65,0.011757194995880127,84553.28125,994.1094360351563,84056.2265625,1698476,20.0876407623291
65–66,0.012516970746219158,83559.171875,1045.90771484375,83036.21875,1614419.875,19.3206787109375
66–67,0.013406178914010525,82513.265625,1106.1876220703125,81960.171875,1531383.625,18.559242248535156
67–68,0.014421829953789711,81407.078125,1174.0390625,80820.0625,1449423.375,17.804636001586914
68–69,0.0156271792948246,80233.0390625,1253.8160400390625,79606.1328125,1368603.375,17.05785369873047
69–70,0.01705533266067505,78979.2265625,1347.0169677734375,78305.71875,1288997.25,16.32071304321289
70–71,0.018465083092451096,77632.2109375,1433.4852294921875,76915.46875,1210691.5,15.595221519470215
71–72,0.020449979230761528,76198.7265625,1558.2623291015625,75419.59375,1133776,14.879199028015137
72–73,0.022266855463385582,74640.4609375,1662.00830078125,73809.453125,1058356.5,14.179393768310547
73–74,0.02438085526227951,72978.453125,1779.277099609375,72088.8125,984547,13.490927696228027
74–75,0.026554904878139496,71199.1796875,1890.6875,70253.8359375,912458.1875,12.815571784973145
75–76,0.029340019449591637,69308.4921875,2033.512451171875,68291.734375,842204.375,12.151532173156738
76–77,0.032400328665971756,67274.9765625,2179.7314453125,66185.109375,773912.625,11.503722190856934
77–78,0.03592899441719055,65095.24609375,2338.806640625,63925.84375,707727.5,10.872183799743652
78–79,0.039800938218832016,62756.4375,2497.76513671875,61507.5546875,643801.6875,10.258735656738281
79–80,0.043997254222631454,60258.671875,2651.216064453125,58933.0625,582294.125,9.66324234008789
80–81,0.0488693043589592,57607.45703125,2815.236328125,56199.8359375,523361.0625,9.084953308105469
81–82,0.054018691182136536,54792.21875,2959.803955078125,53312.31640625,467161.21875,8.526050567626953
82–83,0.06014322116971016,51832.4140625,3117.368408203125,50273.73046875,413848.90625,7.984364986419678
83–84,0.0676431804895401,48715.046875,3295.24072265625,47067.42578125,363575.15625,7.463303089141846
84–85,0.07529443502426147,45419.8046875,3419.858642578125,43709.875,316507.75,6.968496322631836
85–86,0.08353018760681152,41999.9453125,3508.263427734375,40245.8125,272797.875,6.4951958656311035
86–87,0.09216037392616272,38491.68359375,3547.407958984375,36717.98046875,232552.046875,6.0416178703308105
87–88,0.1035529151558876,34944.27734375,3618.581787109375,33134.984375,195834.078125,5.60418176651001
88–89,0.1160692423582077,31325.6953125,3635.94970703125,29507.720703125,162699.09375,5.193790435791016
89–90,0.1297498345375061,27689.74609375,3592.739990234375,25893.375,133191.359375,4.81013298034668
90–91,0.14461936056613922,24097.005859375,3484.8935546875,22354.55859375,107297.9921875,4.452752113342285
91–92,0.16068299114704132,20612.11328125,3312.01611328125,18956.10546875,84943.4296875,4.121044158935547
92–93,0.17792275547981262,17300.09765625,3078.0810546875,15761.056640625,65987.328125,3.814274787902832
93–94,0.1962946355342865,14222.0166015625,2791.70556640625,12826.1640625,50226.26953125,3.531585693359375
94–95,0.21572622656822205,11430.310546875,2465.81787109375,10197.4013671875,37400.10546875,3.2720112800598145
95–96,0.23611578345298767,8964.4921875,2116.658203125,7906.1630859375,27202.705078125,3.0344948768615723
96–97,0.2573327422142029,6847.833984375,1762.171875,5966.748046875,19296.541015625,2.817904233932495
97–98,0.2792198359966278,5085.662109375,1420.0177001953125,4375.6533203125,13329.7939453125,2.621053695678711
98–99,0.30159685015678406,3665.64453125,1105.546875,3112.87109375,8954.140625,2.4427192211151123
99–100,0.32426634430885315,2560.09765625,830.1535034179688,2145.02099609375,5841.26904296875,2.28165864944458
"100 and over",1,1729.944091796875,1729.944091796875,3696.248046875,3696.248046875,2.1366286277770996
"NOTES: This life table is based on death rates that have been adjusted for race and ethnicity misclassification on death certificates. Updated classification ratios were applied; see Technical Notes.",,,,,,
"SOURCE: NCHS, National Vital Statistics System, Mortality.",,,,,,
